method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34140000,0.52083333,0.14882842,0.49355820,0.35286802,0.16906638,0.10644581,0.21374640,0.25512072,0.11408536,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34140000,0.45833333,0.08226619,0.49445420,0.35364802,0.17147502,0.10824137,0.20624640,0.26340449,0.11460896,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34140000,0.50000000,0.13202815,0.49535020,0.35442802,0.17075866,0.09997042,0.20675040,0.25900077,0.11513256,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34140000,0.47916667,0.11105912,0.49624620,0.35520802,0.17191730,0.10094098,0.20725440,0.25220455,0.11565616,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34140000,0.45833333,0.08748880,0.49714220,0.35598802,0.17307594,0.10191154,0.20775840,0.25541333,0.11617976,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34140000,0.45833333,0.08617481,0.49803820,0.35676802,0.17360958,0.10246960,0.20826240,0.25608461,0.11670336,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34140000,0.43750000,0.06260448,0.49893420,0.35754802,0.17476822,0.10344016,0.20876640,0.25929339,0.11722696,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34140000,0.43750000,0.06725187,0.49983020,0.35832802,0.16729786,0.10351798,0.20927040,0.25948442,0.11775056,budget_pressure,0
failure_mining_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34140000,0.50000000,0.13398752,0.50072620,0.35910802,0.16595650,0.10283853,0.20977440,0.25254320,0.11027016,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34040000,0.52083333,0.23364009,0.54809820,0.31279832,0.12815574,0.08106391,0.23027840,0.22403634,0.09561197,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34040000,0.59375000,0.31024384,0.54898020,0.31356632,0.12649342,0.08016950,0.23077440,0.21581588,0.09612733,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34040000,0.51041667,0.21992508,0.54986220,0.31433432,0.12951860,0.08236883,0.23127040,0.22662667,0.09664269,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34040000,0.54166667,0.25201616,0.55074420,0.31510232,0.12910629,0.08229942,0.23176640,0.22348121,0.09715805,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34040000,0.48958333,0.19508190,0.55162620,0.31587032,0.13119397,0.08388000,0.23226240,0.23048575,0.09767341,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34040000,0.54166667,0.24634217,0.53850120,0.31663832,0.13015666,0.08339809,0.23275840,0.22536308,0.09818877,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34040000,0.51041667,0.21166424,0.53938320,0.31740632,0.13161934,0.08456617,0.23325440,0.22983012,0.09870413,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34040000,0.63541667,0.34542958,0.54026520,0.31817432,0.12839452,0.08264051,0.22574640,0.21526591,0.09921949,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34040000,0.50000000,0.19946999,0.54114720,0.31894232,0.13298221,0.08587109,0.22624240,0.23242045,0.09973485,budget_pressure,0
uncertainty_active_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34040000,0.52083333,0.22043290,0.54202920,0.31971032,0.13288239,0.08600793,0.22673840,0.23054374,0.10025021,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.33960000,0.52083333,0.23434828,0.54580080,0.30931968,0.12871075,0.08151220,0.22549760,0.22462000,0.09737439,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.33960000,0.54166667,0.25534204,0.54666180,0.31006968,0.12859825,0.08163595,0.22598160,0.22272756,0.09787739,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.33960000,0.51041667,0.22069497,0.54752280,0.31081968,0.13004825,0.08279095,0.22646560,0.22717887,0.09838039,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.33960000,0.56250000,0.27507323,0.54838380,0.31156968,0.12899825,0.08229595,0.22694960,0.22148018,0.09888339,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.33960000,0.51041667,0.21508269,0.53523780,0.31231968,0.13107325,0.08386345,0.22743360,0.22902927,0.09938639,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.33960000,0.48958333,0.19156378,0.53609880,0.31306968,0.13221075,0.08481220,0.22791760,0.23221183,0.09988939,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.33960000,0.52083333,0.22964709,0.53695980,0.31381968,0.12378175,0.08424946,0.22840160,0.22857040,0.10039239,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.33960000,0.58333333,0.29515352,0.53782080,0.31456968,0.12241925,0.08354821,0.22888560,0.22160296,0.10089539,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.33960000,0.51041667,0.21599378,0.53868180,0.31531968,0.12511925,0.08552821,0.22936960,0.23112927,0.10139839,budget_pressure,0
uncertainty_active_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.33960000,0.52083333,0.22585938,0.53954280,0.31606968,0.12531925,0.08585821,0.22985360,0.23050558,0.10190139,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34200000,0.44791667,0.14313344,0.54914400,0.31084560,0.14130263,0.08815088,0.22571600,0.23968545,0.09984091,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34200000,0.56250000,0.26422928,0.55004000,0.31162560,0.13839877,0.08644019,0.22622000,0.22640048,0.10036451,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34200000,0.48958333,0.19418270,0.55093600,0.31240560,0.14111991,0.08043800,0.22672400,0.22594801,0.10088811,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34200000,0.47916667,0.18174055,0.55183200,0.31318560,0.14196605,0.08120230,0.22722800,0.22788804,0.10141171,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34200000,0.50000000,0.20268289,0.55272800,0.31396560,0.14187469,0.08134786,0.22773200,0.22602181,0.10193531,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34200000,0.54166667,0.24588156,0.55362400,0.31474560,0.14115833,0.08108092,0.22823600,0.22161809,0.10245891,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34200000,0.44791667,0.15037545,0.55452000,0.31552560,0.13650047,0.08301499,0.22874000,0.23322788,0.10298251,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34200000,0.45833333,0.16018963,0.55541600,0.31630560,0.13672161,0.08336680,0.22924400,0.23263041,0.10350611,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34200000,0.55208333,0.26030977,0.55631200,0.31708560,0.13444275,0.08206861,0.22974800,0.22188294,0.09602571,budget_pressure,0
uncertainty_active_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34200000,0.55208333,0.25899578,0.55720800,0.31786560,0.13497639,0.08262666,0.23025200,0.22255422,0.09654931,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34000000,0.46875000,0.16476416,0.53916900,0.31677400,0.13645891,0.08636797,0.22719200,0.23607560,0.10003948,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34000000,0.57291667,0.27476269,0.54004400,0.31753600,0.13385487,0.08485044,0.22768400,0.22404365,0.10055072,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34000000,0.48958333,0.18445422,0.54091900,0.31829800,0.13687582,0.08704541,0.22817600,0.23484920,0.10106196,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34000000,0.46875000,0.16687613,0.54179400,0.31906000,0.13001778,0.08752265,0.22866800,0.23756201,0.10157320,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34000000,0.48958333,0.18784932,0.54266900,0.31982200,0.12991374,0.08765512,0.22916000,0.23568005,0.10208444,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34000000,0.36458333,0.06219276,0.54354400,0.32058400,0.13418469,0.08267109,0.22965200,0.24155560,0.10259568,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34000000,0.47916667,0.18905787,0.54441900,0.30934000,0.13081192,0.08070384,0.23014400,0.22768726,0.10286680,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34000000,0.44791667,0.15439023,0.54529400,0.31010200,0.13227038,0.08186756,0.23063600,0.23214905,0.10337804,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34000000,0.51041667,0.22115673,0.54616900,0.31086400,0.13091633,0.08117503,0.23112800,0.22519210,0.09588528,budget_pressure,0
uncertainty_active_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34000000,0.48958333,0.19761726,0.54704400,0.31162600,0.13206229,0.08213251,0.23162000,0.22838515,0.09639652,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34140000,0.42708333,0.12477914,0.55574920,0.31186812,0.14136489,0.08566122,0.22722640,0.23837599,0.10316136,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34140000,0.47916667,0.17725834,0.54266620,0.31267212,0.14035294,0.08520547,0.22774640,0.23328477,0.09569744,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34140000,0.56250000,0.26492855,0.54359020,0.31347612,0.13840349,0.08413098,0.22826640,0.22382703,0.09623752,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34140000,0.59375000,0.30291930,0.54451420,0.31428012,0.13001254,0.08360749,0.22878640,0.22023279,0.09677760,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34140000,0.53125000,0.23479517,0.54543820,0.31508412,0.13243810,0.08542050,0.22930640,0.22853754,0.09731768,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34140000,0.43750000,0.13328654,0.54636220,0.31588812,0.13580115,0.08785226,0.22982640,0.24064855,0.09785776,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34140000,0.47916667,0.17644408,0.54728620,0.31669212,0.13510170,0.08760276,0.23034640,0.23626580,0.09839784,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34140000,0.56250000,0.26411429,0.54821020,0.31749612,0.13315225,0.08652827,0.23086640,0.22680805,0.09893792,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34140000,0.51041667,0.21628290,0.54913420,0.31830012,0.13526530,0.08013102,0.23138640,0.22383906,0.09947800,budget_pressure,0
uncertainty_active_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34140000,0.52083333,0.22605594,0.55005820,0.31910412,0.13550336,0.08050028,0.23190640,0.22326256,0.10001808,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34040000,0.59375000,0.33902669,0.56275320,0.29260557,0.11886091,0.07449025,0.21063840,0.20255878,0.09633211,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34040000,0.52083333,0.25983610,0.56363520,0.29337357,0.12157360,0.07648334,0.21113440,0.21210082,0.09684747,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34040000,0.61458333,0.35869618,0.56451720,0.29414157,0.11928628,0.07517642,0.21163040,0.20134286,0.09736283,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34040000,0.53125000,0.26965806,0.56539920,0.29490957,0.12231146,0.07737576,0.21212640,0.21215365,0.08987419,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34040000,0.47916667,0.21272380,0.56628120,0.29567757,0.12439915,0.07895635,0.21262240,0.21915819,0.09038955,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34040000,0.47916667,0.21143038,0.56716320,0.29644557,0.12492433,0.07950568,0.21311840,0.21981898,0.09090491,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34040000,0.61458333,0.35480312,0.56804520,0.29721357,0.12138702,0.07737377,0.21361440,0.20398602,0.09142027,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34040000,0.57291667,0.30590989,0.55492020,0.29798157,0.12316220,0.07874810,0.21411040,0.21028209,0.09193563,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34040000,0.57291667,0.30461647,0.55580220,0.29874957,0.12368738,0.07929744,0.21460640,0.21094289,0.09245099,budget_pressure,0
influence_function_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34040000,0.53125000,0.26033114,0.55668420,0.29951757,0.12546257,0.08067177,0.20709840,0.21667868,0.09296635,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.33960000,0.46875000,0.20021494,0.56045580,0.30114003,0.12362242,0.07765717,0.21386160,0.21893541,0.09033080,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.33960000,0.56250000,0.29910587,0.56131680,0.30189003,0.12132242,0.07633717,0.21434560,0.20816172,0.09083380,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.33960000,0.54166667,0.28132538,0.56217780,0.29063403,0.12200369,0.07704243,0.21482960,0.21077664,0.09109668,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.33960000,0.54166667,0.28158357,0.56303880,0.29138403,0.12251619,0.07757868,0.20730960,0.21142170,0.09159968,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.33960000,0.53125000,0.26919284,0.56389980,0.29213403,0.12334119,0.07832118,0.20779360,0.21333551,0.09210268,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.33960000,0.52083333,0.25680210,0.56476080,0.29288403,0.12416619,0.07906368,0.20827760,0.21524932,0.09260568,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.33960000,0.51041667,0.24441136,0.56562180,0.29363403,0.12499119,0.07980618,0.20876160,0.21716313,0.09310868,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.33960000,0.56250000,0.29570248,0.55247580,0.29438403,0.12394119,0.07931118,0.20924560,0.21202472,0.09361168,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.33960000,0.60416667,0.33895258,0.55333680,0.29513403,0.12320369,0.07902243,0.20972960,0.20759478,0.09411468,budget_pressure,0
influence_function_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.33960000,0.40625000,0.13221622,0.55419780,0.29588403,0.12164969,0.08299719,0.21021360,0.23186585,0.09461768,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34200000,0.48958333,0.20916379,0.56379900,0.30264464,0.13340100,0.08243916,0.21408000,0.22258111,0.09279689,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34200000,0.40625000,0.12456288,0.56469500,0.29141864,0.13597841,0.08440374,0.21458400,0.23283474,0.09308037,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34200000,0.53125000,0.25830765,0.56559100,0.29219864,0.13276205,0.08248680,0.20708400,0.21828102,0.09360397,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34200000,0.51041667,0.23473733,0.56648700,0.29297864,0.13392069,0.08345736,0.20758800,0.22148980,0.09412757,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34200000,0.51041667,0.23342334,0.56738300,0.29375864,0.13445433,0.08401542,0.20809200,0.22216108,0.09465117,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34200000,0.50000000,0.23014576,0.56827900,0.29453864,0.13530047,0.07677572,0.20859600,0.21409611,0.09517477,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34200000,0.47916667,0.20657543,0.56917500,0.29531864,0.13645911,0.07774628,0.20910000,0.21730489,0.09569837,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34200000,0.48958333,0.21638961,0.57007100,0.29609864,0.13668025,0.07809809,0.20960400,0.21670741,0.09622197,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34200000,0.45833333,0.18765250,0.57096700,0.29687864,0.13014739,0.07879466,0.21010800,0.22070470,0.09674557,budget_pressure,0
influence_function_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34200000,0.52083333,0.25310750,0.57186300,0.29765864,0.12880603,0.07811522,0.21061200,0.21376348,0.09726917,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34000000,0.57291667,0.30481420,0.55382400,0.29658480,0.12622672,0.07917563,0.20755200,0.21079196,0.09275570,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34000000,0.53125000,0.25901840,0.55469900,0.29734680,0.12799768,0.08054560,0.20804400,0.21652251,0.09326694,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34000000,0.51041667,0.23547892,0.55557400,0.29810880,0.12914363,0.08150308,0.20853600,0.21971555,0.09377818,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34000000,0.54166667,0.26758029,0.55644900,0.29887080,0.12872709,0.08142930,0.20902800,0.21656485,0.09428942,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34000000,0.40625000,0.12163098,0.55732400,0.29963280,0.13331055,0.08465552,0.20952000,0.23371415,0.09480066,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34000000,0.52083333,0.24871905,0.55819900,0.30039480,0.12239000,0.08245151,0.21001200,0.21993321,0.09531190,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34000000,0.59375000,0.32533308,0.55907400,0.30115680,0.12072346,0.08155273,0.21050400,0.21170750,0.09582314,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34000000,0.53125000,0.25988224,0.55994900,0.30191880,0.12311941,0.08333520,0.21099600,0.20997055,0.09633438,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34000000,0.61458333,0.35992613,0.56082400,0.29067480,0.12068414,0.07398269,0.21148800,0.19990845,0.09660550,budget_pressure,0
influence_function_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34000000,0.52083333,0.25848949,0.56169900,0.29143680,0.12401760,0.07638392,0.21198000,0.21198275,0.09711674,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34140000,0.47916667,0.20919429,0.57040420,0.29166649,0.13269473,0.07949988,0.20758640,0.21943551,0.09587733,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34140000,0.53125000,0.26347999,0.57132820,0.29247049,0.13168278,0.07904414,0.20810640,0.21378401,0.09641741,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34140000,0.52083333,0.25099670,0.57225220,0.29327449,0.13254583,0.07982589,0.20862640,0.21574501,0.09695749,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34140000,0.52083333,0.24655443,0.55916920,0.29407849,0.13309638,0.08040140,0.20914640,0.21699755,0.09749757,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34140000,0.54166667,0.26873627,0.56009320,0.29488249,0.13302193,0.08056440,0.20966640,0.21515230,0.09003365,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34140000,0.58333333,0.31785519,0.56101720,0.29568649,0.12431849,0.07983467,0.21018640,0.21028931,0.09057373,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34140000,0.52083333,0.24973106,0.56194120,0.29649049,0.12674404,0.08164767,0.21070640,0.21859407,0.09111381,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34140000,0.61458333,0.34852943,0.56286520,0.29729449,0.12448209,0.08036693,0.21122640,0.20786757,0.09165389,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34140000,0.52083333,0.24702080,0.56378920,0.29809849,0.12784514,0.08279868,0.21174640,0.21997857,0.09219397,budget_pressure,0
influence_function_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34140000,0.54166667,0.26792201,0.56471320,0.29890249,0.12777069,0.08296169,0.21226640,0.21813333,0.09273405,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34040000,0.66666667,0.46744315,0.60139720,0.24537448,0.10546263,0.06521170,0.20428240,0.17535372,0.08041149,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34040000,0.57291667,0.36603737,0.60225120,0.24611848,0.10878340,0.06759984,0.20476240,0.18741229,0.08091037,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34040000,0.50000000,0.28688791,0.60310520,0.24686248,0.11147917,0.06957548,0.20524240,0.19693335,0.08140925,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34040000,0.55208333,0.34279722,0.60395920,0.24760648,0.11042495,0.06907611,0.19771840,0.19122942,0.08190813,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34040000,0.58333333,0.37492943,0.60481320,0.24835048,0.10999572,0.06898925,0.19819840,0.18806299,0.08240701,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34040000,0.54166667,0.32916448,0.60566720,0.24909448,0.11175399,0.07034614,0.19867840,0.19377780,0.08290589,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34040000,0.47916667,0.26688161,0.60652120,0.23783248,0.11368103,0.07187205,0.19915840,0.20146248,0.08316465,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34040000,0.67708333,0.47397735,0.59336820,0.23857648,0.10825181,0.06848519,0.19963840,0.17855632,0.08366353,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34040000,0.65625000,0.45643011,0.59422220,0.23932048,0.10138108,0.06894933,0.20011840,0.18125340,0.08416241,budget_pressure,0
invariant_risk_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34040000,0.52083333,0.31051166,0.59507620,0.24006448,0.10595185,0.07216247,0.20059840,0.19838696,0.08466129,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.33960000,0.56250000,0.35264176,0.59469680,0.23814552,0.10648413,0.07298347,0.20498960,0.19533272,0.07958291,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.33960000,0.57291667,0.36406925,0.59552980,0.23887152,0.10666722,0.07329602,0.19745360,0.19468806,0.08006943,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.33960000,0.59375000,0.39166743,0.59636280,0.23959752,0.10653781,0.06539832,0.19792160,0.19277464,0.08055595,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.33960000,0.60416667,0.40417547,0.59719580,0.24032352,0.10672089,0.06571088,0.19838960,0.18212498,0.08104247,budget_pressure,0
