split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,compound_spurious_shift,force_limited_twist_policy,4,84,0.571429,0.569454,0.257352,0.116981,0.070126,0.214102,0.082521,minus_spurious_penalty,keeps examples explained by confounds
combined_stress,compound_spurious_shift,force_limited_twist_policy,5,84,0.595238,0.570358,0.258042,0.116756,0.070112,0.214308,0.082980,minus_spurious_penalty,keeps examples explained by confounds
combined_stress,compound_spurious_shift,force_limited_twist_policy,6,84,0.547619,0.571262,0.258732,0.118673,0.071656,0.215228,0.075435,minus_spurious_penalty,keeps examples explained by confounds
combined_stress,iid_mechanisms,contact_grasp_policy,0,84,0.642857,0.606137,0.152847,0.104697,0.069330,0.212193,0.069254,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,1,84,0.571429,0.590962,0.153483,0.107290,0.071353,0.213315,0.069676,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,2,84,0.666667,0.591793,0.154119,0.104882,0.069742,0.212771,0.070098,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,3,84,0.619048,0.592626,0.154755,0.106760,0.071245,0.213655,0.070520,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,4,84,0.690476,0.593457,0.155391,0.105066,0.062149,0.213349,0.070942,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,5,84,0.702381,0.594290,0.156027,0.105158,0.062355,0.213638,0.071364,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,contact_grasp_policy,6,84,0.773810,0.595122,0.156663,0.103465,0.061263,0.213332,0.071787,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,0,84,0.702381,0.577102,0.157134,0.103770,0.066070,0.212007,0.068317,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,1,84,0.630952,0.577910,0.157752,0.106349,0.068079,0.213118,0.068727,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,2,84,0.607143,0.578718,0.158370,0.107500,0.069050,0.213752,0.069137,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,3,84,0.678571,0.579526,0.158988,0.105793,0.067945,0.213434,0.069547,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,4,84,0.642857,0.580334,0.159606,0.107301,0.069175,0.214187,0.069957,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,5,84,0.726190,0.581142,0.160224,0.105237,0.067810,0.205745,0.070367,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,peg_search_policy,6,84,0.654762,0.581950,0.160842,0.107816,0.069819,0.206856,0.070777,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,0,84,0.714286,0.606215,0.160456,0.104689,0.063380,0.213320,0.072055,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,1,84,0.666667,0.607063,0.161104,0.106576,0.064892,0.214212,0.072485,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,2,84,0.619048,0.607911,0.161752,0.108462,0.066404,0.207100,0.064912,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,3,84,0.678571,0.608759,0.162400,0.107135,0.065581,0.206921,0.065342,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,4,84,0.607143,0.609607,0.163048,0.109736,0.067612,0.208052,0.065772,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,5,84,0.678571,0.610455,0.163696,0.100047,0.066049,0.207753,0.066203,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,deformable_pull_policy,6,84,0.690476,0.611303,0.152338,0.099368,0.065796,0.208050,0.066441,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,0,84,0.678571,0.598359,0.163077,0.105455,0.069064,0.212922,0.069924,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,1,84,0.642857,0.583175,0.151701,0.106191,0.069836,0.213684,0.070150,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,2,84,0.714286,0.583999,0.152331,0.104493,0.068739,0.213373,0.070568,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,3,84,0.690476,0.584823,0.152961,0.105652,0.069719,0.214015,0.070987,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,4,84,0.678571,0.585647,0.153591,0.106454,0.062436,0.206534,0.071405,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,5,84,0.726190,0.586471,0.154221,0.105471,0.061858,0.206462,0.071823,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,mobile_place_policy,6,84,0.678571,0.587295,0.154851,0.099340,0.062877,0.207342,0.064237,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,0,84,0.690476,0.601287,0.153602,0.101306,0.063369,0.209813,0.069981,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,1,84,0.714286,0.602167,0.154274,0.101067,0.063342,0.210007,0.070428,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,2,84,0.702381,0.603047,0.154946,0.101900,0.064093,0.210558,0.070875,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,3,84,0.678571,0.603927,0.155618,0.103090,0.065105,0.211228,0.071321,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,4,84,0.726190,0.604807,0.156290,0.102137,0.064559,0.211184,0.071768,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,5,84,0.654762,0.605687,0.156962,0.104756,0.066608,0.212330,0.072215,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,iid_mechanisms,force_limited_twist_policy,6,84,0.654762,0.606567,0.157634,0.105231,0.067100,0.212762,0.064658,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,0,84,0.785714,0.587757,0.166673,0.108784,0.061302,0.214535,0.070095,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,1,84,0.559524,0.588668,0.167369,0.116063,0.066743,0.217245,0.070558,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,2,84,0.654762,0.589580,0.168065,0.113699,0.065177,0.216740,0.071021,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,3,84,0.702381,0.590492,0.168761,0.112764,0.064649,0.208708,0.071484,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,4,84,0.690476,0.591404,0.169457,0.113614,0.065418,0.209275,0.071947,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,5,84,0.678571,0.592317,0.170153,0.106461,0.065708,0.209842,0.072410,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,contact_grasp_policy,6,84,0.583333,0.593228,0.170849,0.109811,0.068294,0.211243,0.072874,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,0,84,0.678571,0.563297,0.162386,0.106584,0.063287,0.210300,0.071309,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,1,84,0.678571,0.564185,0.163064,0.107064,0.063784,0.210736,0.071760,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,2,84,0.666667,0.565073,0.163742,0.107901,0.064540,0.211291,0.072211,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,3,84,0.761905,0.565961,0.164420,0.105524,0.062960,0.210775,0.072662,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,4,84,0.595238,0.566849,0.165098,0.111004,0.067090,0.212877,0.073113,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,5,84,0.809524,0.567737,0.165776,0.105056,0.062915,0.211170,0.073563,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,peg_search_policy,6,84,0.595238,0.568625,0.166454,0.111964,0.068083,0.213749,0.074014,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,0,84,0.571429,0.603594,0.162090,0.116431,0.068978,0.210391,0.072577,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,1,84,0.666667,0.604522,0.162798,0.106072,0.066941,0.209895,0.073048,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,2,84,0.607143,0.605450,0.163506,0.108360,0.068757,0.210946,0.073520,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,3,84,0.630952,0.606378,0.164214,0.108147,0.068757,0.211164,0.073991,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,4,84,0.666667,0.607306,0.164922,0.107578,0.068498,0.211263,0.074462,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,5,84,0.619048,0.608234,0.165630,0.109509,0.070055,0.212195,0.074934,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,deformable_pull_policy,6,84,0.619048,0.609162,0.166338,0.110011,0.070574,0.212651,0.075405,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,0,84,0.666667,0.584786,0.168503,0.108039,0.066151,0.211212,0.073035,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,1,84,0.702381,0.585690,0.169193,0.107456,0.065877,0.211299,0.073494,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,2,84,0.583333,0.586594,0.169883,0.111516,0.068978,0.212933,0.073953,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,3,84,0.595238,0.587498,0.170573,0.111648,0.069224,0.213258,0.074412,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,4,84,0.619048,0.588402,0.171263,0.111423,0.069211,0.213464,0.074871,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,5,84,0.666667,0.589306,0.171953,0.110483,0.068678,0.213432,0.067326,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,mobile_place_policy,6,84,0.654762,0.590210,0.172643,0.111329,0.069443,0.213995,0.067785,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,0,84,0.595238,0.602730,0.170290,0.114630,0.070669,0.216444,0.072776,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,1,84,0.607143,0.603690,0.171022,0.114792,0.070946,0.216797,0.073264,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,2,84,0.642857,0.604650,0.171754,0.114240,0.070705,0.216912,0.073752,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,3,84,0.642857,0.589602,0.172486,0.114760,0.071241,0.209380,0.074239,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,4,84,0.619048,0.590562,0.173218,0.115994,0.072297,0.210090,0.074727,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,5,84,0.654762,0.591522,0.161944,0.106657,0.063104,0.210205,0.075023,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,color_mechanism_confound,force_limited_twist_policy,6,84,0.583333,0.592482,0.162676,0.109320,0.065198,0.211391,0.067506,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,0,84,0.654762,0.588815,0.171410,0.108477,0.065669,0.210774,0.069091,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,1,84,0.642857,0.589647,0.172046,0.109283,0.066393,0.211301,0.069513,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,2,84,0.583333,0.590479,0.172682,0.111518,0.068156,0.212304,0.069935,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,3,84,0.714286,0.591311,0.173318,0.108039,0.065767,0.211403,0.070357,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,4,84,0.690476,0.592143,0.173954,0.109203,0.066751,0.212049,0.070779,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,5,84,0.678571,0.592975,0.174590,0.110009,0.067476,0.212576,0.071201,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,contact_grasp_policy,6,84,0.571429,0.593807,0.175226,0.113673,0.070277,0.214055,0.071624,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,0,84,0.666667,0.559780,0.175698,0.108978,0.063447,0.211065,0.076158,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,1,84,0.666667,0.560588,0.176316,0.109415,0.063899,0.211461,0.068564,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,2,84,0.726190,0.561396,0.164928,0.107285,0.062586,0.211261,0.068782,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,3,84,0.690476,0.562204,0.165546,0.108792,0.063816,0.212014,0.069192,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,4,84,0.642857,0.563012,0.166164,0.110657,0.065306,0.212887,0.069602,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,5,84,0.726190,0.563820,0.166782,0.108593,0.063941,0.212449,0.070012,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,peg_search_policy,6,84,0.642857,0.564628,0.167400,0.111529,0.066210,0.213679,0.070421,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,0,84,0.642857,0.604901,0.167014,0.110188,0.069072,0.212734,0.071700,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,1,84,0.642857,0.605749,0.167662,0.110646,0.069546,0.213150,0.072130,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,2,84,0.642857,0.606597,0.168310,0.111104,0.070020,0.213566,0.072561,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,3,84,0.666667,0.607445,0.168958,0.110848,0.069975,0.213744,0.072991,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,4,84,0.583333,0.592285,0.169606,0.113806,0.072266,0.214994,0.073421,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,5,84,0.630952,0.593133,0.170254,0.112836,0.071702,0.214933,0.073852,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,deformable_pull_policy,6,84,0.559524,0.593981,0.170902,0.115437,0.065729,0.216064,0.074282,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,0,84,0.726190,0.581036,0.169634,0.107383,0.064156,0.211146,0.069569,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,1,84,0.559524,0.581860,0.170264,0.112827,0.068250,0.213217,0.069987,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,2,84,0.559524,0.582684,0.170894,0.113272,0.068711,0.213621,0.070406,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,3,84,0.571429,0.583508,0.171524,0.113360,0.068912,0.213906,0.070824,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,4,84,0.500000,0.584332,0.172154,0.115948,0.070930,0.215024,0.071242,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,5,84,0.619048,0.585156,0.172784,0.112822,0.068796,0.214238,0.071660,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,mobile_place_policy,6,84,0.642857,0.585980,0.173414,0.112552,0.068737,0.214404,0.072078,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,0,84,0.654762,0.599973,0.172165,0.114518,0.069230,0.216874,0.069818,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,1,84,0.702381,0.600853,0.172837,0.113565,0.068684,0.216830,0.070265,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,2,84,0.619048,0.601733,0.173509,0.116541,0.070992,0.218096,0.070712,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,3,84,0.595238,0.602613,0.174181,0.117731,0.072003,0.210762,0.071158,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,4,84,0.595238,0.587485,0.174853,0.118206,0.072495,0.211194,0.071605,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,5,84,0.678571,0.588365,0.175525,0.108178,0.070691,0.210792,0.072052,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,material_shift,force_limited_twist_policy,6,84,0.678571,0.589245,0.176197,0.108654,0.063179,0.211224,0.072499,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,0,84,0.619048,0.587064,0.170031,0.115929,0.067110,0.215900,0.076180,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,1,84,0.583333,0.587936,0.170697,0.117471,0.068376,0.216685,0.076623,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,2,84,0.690476,0.588808,0.171363,0.114728,0.066528,0.216042,0.077066,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,3,84,0.726190,0.589680,0.172029,0.114128,0.066237,0.216112,0.069504,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,4,84,0.583333,0.590552,0.172695,0.118885,0.069839,0.217969,0.069947,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,5,84,0.666667,0.591424,0.173361,0.116856,0.068510,0.217564,0.070390,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,contact_grasp_policy,6,84,0.642857,0.592296,0.174027,0.118042,0.069516,0.218230,0.070832,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,0,84,0.666667,0.560317,0.176035,0.116614,0.065389,0.216977,0.076416,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,1,84,0.690476,0.561165,0.176683,0.116358,0.065344,0.217155,0.076846,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,2,84,0.523810,0.562013,0.177331,0.121816,0.069451,0.219238,0.077276,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,3,84,0.690476,0.562861,0.177979,0.117274,0.066292,0.209983,0.069703,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,4,84,0.559524,0.563709,0.178627,0.121661,0.069621,0.211709,0.070133,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,5,84,0.666667,0.564557,0.179275,0.110901,0.067279,0.211053,0.070563,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,peg_search_policy,6,84,0.630952,0.565405,0.179923,0.112430,0.068532,0.211827,0.070994,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,0,84,0.559524,0.595022,0.171544,0.115389,0.067473,0.214273,0.074820,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,1,84,0.583333,0.595910,0.172222,0.115154,0.067450,0.214470,0.075271,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,2,84,0.630952,0.596798,0.172900,0.114206,0.066909,0.214430,0.075722,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,3,84,0.642857,0.597686,0.173578,0.114329,0.067146,0.214747,0.076173,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,4,84,0.571429,0.598574,0.174256,0.116952,0.069200,0.215897,0.076624,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,5,84,0.595238,0.599462,0.174934,0.116718,0.069177,0.216095,0.077075,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,deformable_pull_policy,6,84,0.654762,0.600350,0.175612,0.115412,0.068376,0.215936,0.077525,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,0,84,0.607143,0.573685,0.176061,0.115042,0.072754,0.214306,0.073984,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,1,84,0.666667,0.574549,0.176721,0.113723,0.063935,0.214134,0.074423,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,2,84,0.690476,0.575413,0.177381,0.113475,0.063899,0.214320,0.074861,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,3,84,0.630952,0.576277,0.178041,0.115728,0.065680,0.215339,0.075300,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,4,84,0.595238,0.577141,0.178701,0.117266,0.066942,0.216121,0.075738,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,5,84,0.666667,0.578005,0.179361,0.115590,0.065868,0.215830,0.076177,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,mobile_place_policy,6,84,0.607143,0.578869,0.180021,0.117843,0.067648,0.216850,0.076616,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,0,84,0.726190,0.592126,0.178220,0.116191,0.065393,0.209877,0.073979,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,1,84,0.654762,0.593046,0.178922,0.118831,0.067465,0.211043,0.074446,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,2,84,0.547619,0.593966,0.179624,0.114539,0.069835,0.212567,0.074914,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,3,84,0.690476,0.594886,0.180326,0.110751,0.067235,0.211590,0.075381,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,4,84,0.678571,0.595806,0.169022,0.110825,0.067542,0.212161,0.075656,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,5,84,0.654762,0.596726,0.169724,0.112037,0.068575,0.212851,0.076123,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,operator_bias_shift,force_limited_twist_policy,6,84,0.642857,0.597646,0.170426,0.112892,0.069349,0.213422,0.076590,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,0,84,0.654762,0.590049,0.179122,0.116124,0.069021,0.216268,0.078398,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,1,84,0.690476,0.590945,0.179806,0.115537,0.068744,0.216350,0.070849,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,2,84,0.619048,0.591841,0.180490,0.118164,0.070802,0.217505,0.071304,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,3,84,0.630952,0.592737,0.181174,0.118292,0.071044,0.217826,0.071759,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,4,84,0.642857,0.593633,0.181858,0.118419,0.071285,0.218147,0.072214,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,5,84,0.702381,0.578521,0.170536,0.116337,0.070021,0.217991,0.072477,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,contact_grasp_policy,6,84,0.595238,0.579417,0.171220,0.120036,0.072858,0.219503,0.072932,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,0,84,0.619048,0.555070,0.178951,0.114792,0.072518,0.214062,0.074418,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,1,84,0.595238,0.555942,0.179617,0.115978,0.065521,0.214728,0.074861,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,2,84,0.666667,0.556814,0.180283,0.114306,0.064451,0.214442,0.075304,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,3,84,0.642857,0.557686,0.180949,0.115492,0.065458,0.215108,0.075746,minus_tail_failure_objective,ignores rare catastrophic outcomes
